state,city,county,zipcode,latitude,longitude,major_airport,distance
FL,Pittman,Lake,32702,28.9967,-81.6462,"Orlando Sanford International Airport",46.6564
FL,Lake Mack-Forest Hills,Lake,32767,29.0006,-81.4239,"Orlando Sanford International Airport",30.7276
FL,Eustis,Lake,32736,28.856,-81.6781,"Orlando Sanford International Airport",43.8015
FL,Leesburg,Lake,34789,28.7657,-81.8996,"Orlando Sanford International Airport",64.5463
FL,Lake Kathryn,Lake,32767,29.0072,-81.4905,"Orlando Sanford International Airport",35.4747
FL,Minneola,Lake,34755,28.6067,-81.7322,"Orlando International Airport",45.8077
FL,Astatula,Lake,34705,28.7065,-81.7346,"Orlando Sanford International Airport",49.105
FL,Astor,Lake,32102,29.1635,-81.5349,"Orlando Sanford International Airport",51.7521
FL,Ferndale,Lake,34729,28.622,-81.7014,"Orlando International Airport",43.9125
FL,Lisbon,Lake,34788,28.8823,-81.7812,"Orlando Sanford International Airport",54.2275
FL,Mascotte,Lake,34753,28.611,-81.9107,"Orlando International Airport",62.1584
FL,Groveland,Lake,34737,28.6021,-81.8204,"Orlando International Airport",53.5298
FL,Sorrento,Lake,32776,28.8087,-81.5631,"Orlando Sanford International Airport",31.9164
FL,Yalaha,Lake,34797,28.7509,-81.8194,"Orlando Sanford International Airport",56.7976
FL,Umatilla,Lake,32784,28.9273,-81.6651,"Orlando Sanford International Airport",44.848
FL,Villas,Lee,33912,26.5504,-81.8679,"Southwest Florida International Airport",11.3211
FL,Whiskey Creek,Lee,33919,26.5733,-81.8903,"Southwest Florida International Airport",14.0564
FL,Three Oaks,Lee,33967,26.4738,-81.796,"Southwest Florida International Airport",8.0389
FL,Tice,Lee,33905,26.6758,-81.8171,"Southwest Florida International Airport",16.6982
FL,Cape Coral,Lee,33993,26.6446,-81.9956,"Southwest Florida International Airport",26.7707
FL,Pine Manor,Lee,33907,26.5727,-81.8775,"Southwest Florida International Airport",12.8235
FL,Olga,Lee,33920,26.7113,-81.695,"Southwest Florida International Airport",20.3692
FL,North Fort Myers,Lee,33918,26.7243,-81.8491,"Southwest Florida International Airport",22.9037
FL,Charleston Park,Lee,33920,26.7057,-81.5807,"Southwest Florida International Airport",25.6153
FL,Burnt Store Marina,Lee,33955,26.7645,-82.0507,"Southwest Florida International Airport",38.8183
FL,Pineland,Lee,33922,26.6642,-82.1477,"Southwest Florida International Airport",41.5386
FL,Fort Myers Shores,Lee,33905,26.7135,-81.7383,"Southwest Florida International Airport",19.7864
FL,Punta Rassa,Lee,33908,26.5036,-81.9998,"Southwest Florida International Airport",24.6046
FL,Cypress Lake,Lee,33919,26.5391,-81.9,"Southwest Florida International Airport",14.4079
FL,Captiva,Lee,33924,26.5205,-82.191,"Southwest Florida International Airport",43.3915
FL,Buckingham,Lee,33905,26.6615,-81.7399,"Southwest Florida International Airport",14.0156
FL,Palmona Park,Lee,33903,26.6892,-81.8946,"Southwest Florida International Airport",21.9427
FL,Lehigh Acres,Lee,33976,26.612,-81.6388,"Southwest Florida International Airport",14.3195
FL,San Carlos Park,Lee,33967,26.4765,-81.8193,"Southwest Florida International Airport",9.2058
FL,Estero,Lee,34135,26.4277,-81.7951,"Southwest Florida International Airport",12.7013
FL,Page Park,Lee,33907,26.5782,-81.8615,"Southwest Florida International Airport",11.5581
FL,Alva,Lee,33920,26.7188,-81.6269,"Southwest Florida International Airport",23.9774
FL,Iona,Lee,33908,26.516,-81.9601,"Southwest Florida International Airport",20.5085
FL,Suncoast Estates,Lee,33917,26.7122,-81.8684,"Southwest Florida International Airport",22.5746
FL,Sanibel,Lee,33957,26.4534,-82.1023,"Southwest Florida International Airport",35.7479
FL,Lochmoor Waterway Estates,Lee,33903,26.6437,-81.9098,"Southwest Florida International Airport",19.4728
FL,St. James City,Lee,33956,26.5507,-82.098,"Southwest Florida International Airport",34.1376
FL,Fort Myers,Lee,33994,26.6195,-81.8303,"Southwest Florida International Airport",11.8982
FL,Fort Myers Beach,Lee,33932,26.4324,-81.9168,"Southwest Florida International Airport",19.796
FL,Bokeelia,Lee,33922,26.68,-82.1409,"Southwest Florida International Airport",41.5456
FL,Bonita Springs,Lee,34135,26.3559,-81.7861,"Southwest Florida International Airport",20.283
FL,Matlacha Isles-Matlacha Shores,Lee,33993,26.634,-82.0589,"Southwest Florida International Airport",32.0975
FL,McGregor,Lee,33919,26.5611,-81.9134,"Southwest Florida International Airport",15.9776
FL,Pine Island Center,Lee,33922,26.6351,-82.1253,"Southwest Florida International Airport",38.4096
FL,Harlem Heights,Lee,33908,26.516,-81.9293,"Southwest Florida International Airport",17.4658
FL,Matlacha,Lee,33993,26.6304,-82.0719,"Southwest Florida International Airport",33.1886
FL,Gateway,Lee,33913,26.5804,-81.7453,"Southwest Florida International Airport",5.0126
FL,Tallahassee,Leon,32399,30.4551,-84.2526,"Tallahassee Regional Airport",11.4113
FL,Woodville,Leon,32362,30.3114,-84.2595,"Tallahassee Regional Airport",12.8629
FL,Yankeetown,Levy,34498,29.0334,-82.7326,"Tampa International Airport",119.2357
FL,Williston,Levy,32696,29.3734,-82.4578,"Orlando Sanford International Airport",135.8401
FL,Williston Highlands,Levy,32696,29.3336,-82.5357,"Orlando Sanford International Airport",140.516
FL,Bronson,Levy,32621,29.4501,-82.6391,"Jacksonville International Airport",147.8879
FL,Manatee Road,Levy,32693,29.5145,-82.9192,"Jacksonville International Airport",161.0037
FL,Andrews,Levy,32693,29.5496,-82.8884,"Jacksonville International Airport",156.1666
FL,Chiefland,Levy,32644,29.4923,-82.8682,"Jacksonville International Airport",159.1495
FL,Inglis,Levy,34449,29.0323,-82.6603,"Tampa International Airport",118.1652
FL,East Williston,Levy,32696,29.3883,-82.4165,"Orlando Sanford International Airport",133.1806
FL,Morriston,Levy,32668,29.2811,-82.44,"Orlando Sanford International Airport",129.6264
FL,East Bronson,Levy,32621,29.4593,-82.5905,"Jacksonville International Airport",144.2144
FL,Cedar Key,Levy,32625,29.1462,-83.0388,"Tampa International Airport",139.2258
FL,Otter Creek,Levy,32683,29.3238,-82.7734,"Tampa International Airport",151.7451
FL,Raleigh,Levy,32696,29.4479,-82.468,"Jacksonville International Airport",138.49
FL,Sumatra,Liberty,32335,30.023,-84.9825,"Tallahassee Regional Airport",73.5892
FL,Bristol,Liberty,32321,30.4256,-84.9772,"Tallahassee Regional Airport",60.204
FL,Lake Mystic,Liberty,32321,30.3906,-84.9857,"Tallahassee Regional Airport",60.9465
FL,Hosford,Liberty,32334,30.3944,-84.8034,"Tallahassee Regional Airport",43.4578
FL,Lee,Madison,32059,30.4115,-83.3003,"Tallahassee Regional Airport",100.7122
FL,Greenville,Madison,32331,30.4667,-83.6352,"Tallahassee Regional Airport",69.0042
FL,Madison,Madison,32341,30.4716,-83.413,"Tallahassee Regional Airport",90.2497
FL,Bayshore Gardens,Manatee,34282,27.4345,-82.5794,"Sarasota Bradenton International Airport",4.9994
FL,Samoset,Manatee,34208,27.4752,-82.543,"Sarasota Bradenton International Airport",8.9445
FL,Longboat Key,Manatee,34228,27.3926,-82.6341,"Sarasota Bradenton International Airport",7.8748
FL,Ellenton,Manatee,34222,27.5266,-82.5261,"Sarasota Bradenton International Airport",14.8536
FL,Bradenton Beach,Manatee,34217,27.4649,-82.6957,"Sarasota Bradenton International Airport",15.9438
FL,Memphis,Manatee,34221,27.5435,-82.5607,"Sarasota Bradenton International Airport",16.4798
FL,Anna Maria,Manatee,34216,27.5297,-82.7339,"Sarasota Bradenton International Airport",23.1662
FL,Cortez,Manatee,34215,27.4668,-82.6687,"Sarasota Bradenton International Airport",13.7946
FL,South Bradenton,Manatee,34210,27.4612,-82.5821,"Sarasota Bradenton International Airport",7.8109
FL,Holmes Beach,Manatee,34217,27.5108,-82.7153,"Sarasota Bradenton International Airport",20.414
FL,Bradenton,Manatee,34281,27.49,-82.5739,"Sarasota Bradenton International Airport",10.6937
FL,Palmetto,Manatee,34221,27.5251,-82.575,"Sarasota Bradenton International Airport",14.5646
FL,Whitfield,Manatee,34243,27.4115,-82.5659,"Sarasota Bradenton International Airport",2.1201
FL,West Bradenton,Manatee,34209,27.5016,-82.6146,"Sarasota Bradenton International Airport",13.2191
FL,West Samoset,Manatee,34208,27.4702,-82.5552,"Sarasota Bradenton International Airport",8.3179
FL,Silver Springs Shores,Marion,34472,29.1031,-82.005,"Orlando Sanford International Airport",82.9925
FL,Reddick,Marion,32686,29.3687,-82.1976,"Orlando Sanford International Airport",114.1314
FL,Ocala,Marion,34483,29.178,-82.1511,"Orlando Sanford International Airport",99.3978
FL,Belleview,Marion,34421,29.0609,-82.0565,"Orlando Sanford International Airport",85.7108
FL,Dunnellon,Marion,34432,29.0529,-82.441,"Tampa International Airport",120.1396
FL,McIntosh,Marion,32664,29.4494,-82.2211,"Orlando Sanford International Airport",121.286
FL,North River Shores,Martin,34994,27.2223,-80.2738,"Palm Beach International Airport",62.4931
FL,Palm City,Martin,34991,27.1736,-80.2861,"Palm Beach International Airport",57.7078
FL,Stuart,Martin,34996,27.1958,-80.2438,"Palm Beach International Airport",58.8613
FL,Port Salerno,Martin,34997,27.1461,-80.1895,"Palm Beach International Airport",52.3073
FL,Rio,Martin,34957,27.2161,-80.24,"Palm Beach International Airport",60.9598
FL,Jupiter Island,Martin,33455,27.0451,-80.1101,"Palm Beach International Airport",40.2671
FL,Hobe Sound,Martin,33455,27.0729,-80.1425,"Palm Beach International Airport",43.5816
FL,Sewall's Point,Martin,34996,27.1971,-80.1982,"Palm Beach International Airport",58.0411
FL,Ocean Breeze,Martin,34957,27.2411,-80.2261,"Palm Beach International Airport",63.3695
FL,Jensen Beach,Martin,34957,27.2438,-80.2423,"Palm Beach International Airport",64.0089
FL,Indiantown,Martin,34956,27.0375,-80.4913,"Palm Beach International Airport",55.6135
FL,Fountainebleau,Miami-Dade,33174,25.7723,-80.3458,"Miami International Airport",5.9953
FL,Surfside,Miami-Dade,33154,25.8787,-80.125,"Miami International Airport",19.1069
FL,Glenvar Heights,Miami-Dade,33155,25.709,-80.3156,"Miami International Airport",9.6915
FL,Palmetto Bay,Miami-Dade,33257,25.622,-80.3221,"Miami International Airport",19.2963
FL,Coral Gables,Miami-Dade,33234,25.7037,-80.2715,"Miami International Airport",10.1341
FL,Pinewood,Miami-Dade,33168,25.8697,-80.2174,"Miami International Airport",11.2267
FL,Ives Estates,Miami-Dade,33179,25.9632,-80.183,"Fort Lauderdale Hollywood International Airport",12.5357
FL,Indian Creek,Miami-Dade,33154,25.8783,-80.137,"Miami International Airport",18.0517
FL,Bal Harbour,Miami-Dade,33154,25.8935,-80.1258,"Miami International Airport",19.9096
FL,Palmetto Estates,Miami-Dade,33157,25.6211,-80.3616,"Miami International Airport",20.4158
FL,Sunny Isles Beach,Miami-Dade,33160,25.9385,-80.1246,"Fort Lauderdale Hollywood International Airport",15.1733
FL,Kendale Lakes,Miami-Dade,33183,25.7081,-80.4078,"Miami International Airport",15.0768
FL,Hialeah Gardens,Miami-Dade,33018,25.8878,-80.3569,"Miami International Airport",12.4367
FL,Kendall,Miami-Dade,33296,25.6697,-80.3556,"Miami International Airport",15.1977
FL,Pinecrest,Miami-Dade,33156,25.665,-80.3042,"Miami International Airport",14.3201
FL,El Portal,Miami-Dade,33150,25.8556,-80.1954,"Miami International Airport",11.7875
FL,Coral Terrace,Miami-Dade,33245,25.7464,-80.3049,"Miami International Airport",5.3972
FL,Cutler Bay,Miami-Dade,33190,25.5765,-80.3356,"Miami International Airport",24.5141
FL,Palm Springs North,Miami-Dade,33015,25.9351,-80.3339,"Miami International Airport",16.3625
FL,Opa-locka,Miami-Dade,33054,25.8997,-80.2551,"Miami International Airport",12.3638
FL,Naranja,Miami-Dade,33032,25.5164,-80.4221,"Miami International Airport",33.4821
FL,Medley,Miami-Dade,33198,25.8646,-80.3516,"Miami International Airport",10.0152
FL,Richmond West,Miami-Dade,33187,25.6105,-80.4297,"Miami International Airport",24.6361
FL,Goulds,Miami-Dade,33177,25.5614,-80.388,"Miami International Airport",27.5611
FL,Doral,Miami-Dade,33206,25.8151,-80.3565,"Miami International Airport",7.0318
FL,Miami Gardens,Miami-Dade,33269,25.9433,-80.2426,"Fort Lauderdale Hollywood International Airport",16.9535
FL,Bay Harbor Islands,Miami-Dade,33154,25.8878,-80.1335,"Miami International Airport",18.9168
FL,Richmond Heights,Miami-Dade,33186,25.6347,-80.372,"Miami International Airport",19.4194
FL,Tamiami,Miami-Dade,33265,25.7556,-80.4016,"Miami International Airport",11.8747
FL,Biscayne Park,Miami-Dade,33161,25.8817,-80.1813,"Miami International Airport",14.7141
FL,Miami Lakes,Miami-Dade,33018,25.9125,-80.3214,"Miami International Airport",13.6188
FL,Miami Shores,Miami-Dade,33153,25.867,-80.1779,"Miami International Airport",13.9492
FL,Sweetwater,Miami-Dade,33174,25.7786,-80.376,"Miami International Airport",8.7029
FL,Golden Beach,Miami-Dade,33160,25.966,-80.121,"Fort Lauderdale Hollywood International Airport",12.2693
FL,Fisher Island,Miami-Dade,33109,25.7607,-80.1415,"Miami International Airport",15.3609
FL,Leisure City,Miami-Dade,33033,25.4937,-80.4369,"Miami International Airport",36.3888
FL,Miami Springs,Miami-Dade,33166,25.8195,-80.2894,"Miami International Airport",2.927
FL,Brownsville,Miami-Dade,33188,25.8216,-80.2417,"Miami International Airport",5.8257
FL,Country Walk,Miami-Dade,33196,25.6331,-80.4353,"Miami International Airport",22.9578
FL,Sunset,Miami-Dade,33173,25.7061,-80.353,"Miami International Airport",11.5262
FL,Gladeview,Miami-Dade,33147,25.8395,-80.2368,"Miami International Airport",7.4505
FL,Key Biscayne,Miami-Dade,33149,25.6908,-80.1653,"Miami International Airport",16.9458
FL,Aventura,Miami-Dade,33180,25.9565,-80.1372,"Fort Lauderdale Hollywood International Airport",13.0023
FL,Florida City,Miami-Dade,33034,25.4418,-80.4685,"Miami International Airport",42.9524
FL,Country Club,Miami-Dade,33017,25.9407,-80.3102,"Miami International Airport",16.5181
FL,Homestead,Miami-Dade,33035,25.4665,-80.4472,"Miami International Airport",39.5746
FL,Ojus,Miami-Dade,33180,25.9563,-80.1606,"Fort Lauderdale Hollywood International Airport",12.956
FL,North Miami,Miami-Dade,33261,25.9007,-80.1686,"Miami International Airport",17.0865
FL,Princeton,Miami-Dade,33092,25.5396,-80.3971,"Miami International Airport",30.1514
FL,North Miami Beach,Miami-Dade,33280,25.9302,-80.166,"Fort Lauderdale Hollywood International Airport",15.8898
FL,South Miami,Miami-Dade,33243,25.7079,-80.2952,"Miami International Airport",9.496
FL,North Bay Village,Miami-Dade,33141,25.8487,-80.1535,"Miami International Airport",15.0469
FL,Homestead Base,Miami-Dade,33039,25.4936,-80.3911,"Miami International Airport",34.8038
FL,South Miami Heights,Miami-Dade,33177,25.5886,-80.3862,"Miami International Airport",24.6848
FL,Olympia Heights,Miami-Dade,33165,25.7241,-80.339,"Miami International Airport",9.0844
FL,Miami,Miami-Dade,33299,25.7839,-80.2102,"Miami International Airport",8.1162
FL,Kendall West,Miami-Dade,33193,25.7065,-80.4388,"Miami International Airport",17.6985
FL,Hialeah,Miami-Dade,33018,25.8696,-80.3046,"Miami International Airport",8.6101
FL,Miami Beach,Miami-Dade,33239,25.8171,-80.1396,"Miami International Airport",15.3483
FL,Golden Glades,Miami-Dade,33169,25.9129,-80.2013,"Miami International Airport",16.0317
FL,Three Lakes,Miami-Dade,33186,25.6415,-80.4,"Miami International Airport",20.1158
FL,The Crossings,Miami-Dade,33186,25.6708,-80.4018,"Miami International Airport",17.5869
FL,West Little River,Miami-Dade,33247,25.857,-80.2367,"Miami International Airport",8.9127
FL,Westchester,Miami-Dade,33174,25.7474,-80.3358,"Miami International Airport",6.8131
FL,The Hammocks,Miami-Dade,33196,25.67,-80.4483,"Miami International Airport",20.909
FL,Westview,Miami-Dade,33167,25.8826,-80.2415,"Miami International Airport",11.0892
FL,Virginia Gardens,Miami-Dade,33166,25.8095,-80.2974,"Miami International Airport",1.936
FL,West Miami,Miami-Dade,33155,25.7578,-80.2969,"Miami International Airport",3.9864
FL,Westwood Lakes,Miami-Dade,33165,25.7237,-80.3717,"Miami International Airport",11.2107
FL,University Park,Miami-Dade,33199,25.7469,-80.3684,"Miami International Airport",9.3377
FL,West Perrine,Miami-Dade,33157,25.6061,-80.3639,"Miami International Airport",22.0627
FL,Tavernier,Monroe,33070,25.0188,-80.5132,"Miami International Airport",88.9644
FL,Layton,Monroe,33001,24.8246,-80.8128,"Miami International Airport",119.8137
FL,Key West,Monroe,33045,24.5637,-81.7768,"Miami International Airport",202.623
FL,Marathon,Monroe,33052,24.7262,-81.0376,"Miami International Airport",140.4256
FL,Key Colony Beach,Monroe,33051,24.7233,-81.0215,"Miami International Airport",139.8409
FL,Key Largo,Monroe,33037,25.1224,-80.412,"Miami International Airport",75.5787
FL,Big Pine Key,Monroe,33043,24.6892,-81.3676,"Miami International Airport",163.7158
FL,Stock Island,Monroe,33040,24.5658,-81.7351,"Miami International Airport",199.3852
FL,Cudjoe Key,Monroe,33042,24.6746,-81.4986,"Miami International Airport",173.8784
FL,North Key Largo,Monroe,33037,25.2574,-80.3242,"Miami International Airport",59.6735
FL,Duck Key,Monroe,33050,24.771,-80.9132,"Miami International Airport",129.7604
FL,"Islamorada, Village of Islands",Monroe,33070,24.9408,-80.6097,"Miami International Airport",100.0579
FL,Big Coppitt Key,Monroe,33040,24.5915,-81.6574,"Miami International Airport",191.7469
FL,Fernandina Beach,Nassau,32035,30.6579,-81.4504,"Jacksonville International Airport",29.1322
FL,Hilliard,Nassau,32046,30.6865,-81.9212,"Jacksonville International Airport",30.9257
FL,Callahan,Nassau,32011,30.5619,-81.832,"Jacksonville International Airport",15.7271
FL,Nassau Village-Ratliff,Nassau,32011,30.5109,-81.8088,"Jacksonville International Airport",11.733
FL,Yulee,Nassau,32097,30.635,-81.5678,"Jacksonville International Airport",19.4341
FL,Valparaiso,Okaloosa,32580,30.4926,-86.5079,"Mobile Regional Airport",167.5213
FL,Wright,Okaloosa,32547,30.4445,-86.6419,"Mobile Regional Airport",155.7069
FL,Niceville,Okaloosa,32588,30.5291,-86.4754,"Mobile Regional Airport",170.096
FL,Laurel Hill,Okaloosa,32567,30.9641,-86.4561,"Montgomery Regional (Dannelly Field) Airport",148.7281
FL,Cinco Bayou,Okaloosa,32548,30.4223,-86.6095,"Mobile Regional Airport",159.2239
FL,Shalimar,Okaloosa,32579,30.4433,-86.583,"Mobile Regional Airport",161.2845
